planet_name,disposition,radius_earth,estimated_mass_earth,period_days,temperature_k,semi_major_axis_au,insolation_flux,in_hz_conservative,in_hz_optimistic,esi,temp_score,size_mass_score,habitability_score,habitability_category
,CANDIDATE,0.72,0.29657206203537156,3.48754109,988.0,0.0431,224.74,False,False,0.6063447097872963,0.0,0.612381744210881,0.19475475126276498,Very Low
,FALSE POSITIVE,2.25,14.119395423157625,0.542498653,5157.0,0.0164,167191.11,False,False,0.2647589044785666,0.0,0.0,0.05295178089571332,Very Low
,CANDIDATE,2.61,19.112187575823427,8.0772455,1228.0,0.0847,537.66,False,False,0.32601233288919274,0.0,0.0,0.06520246657783856,Very Low
,CANDIDATE,1.39,3.3818532715660754,364.08733,211.0,0.9149,0.47,False,False,0.7087774131749404,0.0,0.7696911214056541,0.23411841720366655,Low
,FALSE POSITIVE,0.91,0.7054287436157585,21.5819776,746.0,0.1474,73.01,False,False,0.8007846993932071,0.0,1.0,0.28015693987864143,Low
,CANDIDATE,0.83,0.5018673489601864,5.75651958,1089.0,0.0647,332.97,False,False,0.6863113180645009,0.0,1.0,0.2572622636129002,Low
,CANDIDATE,2.66,19.866543058758044,91.95723,497.0,0.4127,14.41,False,False,0.3788059921888306,0.0,0.0,0.07576119843776613,Very Low
,CANDIDATE,1.19,1.9033723546493149,7.51731745,861.0,0.074,129.74,False,False,0.7264548116229619,0.0,1.0,0.26529096232459237,Low
,FALSE POSITIVE,1.2,1.9632274165996795,3.08723626,1451.0,0.0446,1046.77,False,False,0.6498555587596403,0.0,1.0,0.24997111175192807,Low
,FALSE POSITIVE,25.97,4139.661067022968,0.592562969,1967.0,0.0133,3520.7,False,False,0.034042089883718964,0.0,0.0,0.006808417976743793,Very Low
,CANDIDATE,2.46,16.93836092547696,44.6966177,637.0,0.2558,38.95,False,False,0.3857715032341007,0.0,0.0,0.07715430064682015,Very Low
,CANDIDATE,1.28,2.492739454742262,8.5275894,1049.0,0.0883,286.1,False,False,0.6519592264216976,0.0,0.9178767575429563,0.24053705618949428,Low
,CANDIDATE,1.08,1.329437409281771,3.07714195,1493.0,0.0435,1175.0,False,False,0.7093153342749723,0.0,1.0,0.2618630668549945,Low
,CANDIDATE,1.2,1.9632274165996795,3.83488354,1003.0,0.0456,239.15,False,False,0.7001001538796543,0.0,1.0,0.2600200307759309,Low
,FALSE POSITIVE,0.95,0.8271367927492563,31.97181,521.0,0.1939,17.43,False,False,0.8824357635336542,0.0,1.0,0.29648715270673087,Low
,FALSE POSITIVE,0.93,0.764516582279732,5.81289843,1102.0,0.0636,348.61,False,False,0.7574254707977965,0.0,1.0,0.2714850941595593,Low
,FALSE POSITIVE,1.41,3.5654201684825355,6.44173995,1175.0,0.0699,451.14,False,False,0.5765807983841165,0.0,0.7140966385862441,0.2010077563071726,Low
,FALSE POSITIVE,0.63,0.18095060228676552,0.631106722,1945.0,0.0135,3367.19,False,False,0.4544233950604973,0.0,0.3178549195251235,0.1290272693551143,Very Low
,FALSE POSITIVE,1.76,8.554794991533585,176.17377,323.0,0.6208,2.57,False,False,0.5465608672189577,0.7827045382418681,0.0,0.26585308109216516,Low
Kepler-1609 b,CONFIRMED,2.09,12.146808587681088,114.336052,429.0,0.4679,8.02,False,False,0.46407709233076383,0.0,0.0,0.11601927308269096,Very Low
,FALSE POSITIVE,51.53,10088.565908482045,0.63938062,2566.0,0.0155,10289.98,False,False,0.021231399866280903,0.0,0.0,0.004246279973256181,Very Low
,CANDIDATE,1.13,1.5717745081724133,8.8233996,929.0,0.0793,176.13,False,False,0.7504449174545623,0.0,1.0,0.2700889834909125,Low
,FALSE POSITIVE,1.42,3.6598802378124193,0.566801045,2348.0,0.0129,7209.06,False,False,0.4938837174418318,0.0,0.6733532936979301,0.17957913873211795,Very Low
,FALSE POSITIVE,40.12,7286.524878122316,0.992799002,1933.0,0.0199,3302.31,False,False,0.026297603854811044,0.0,0.0,0.005259520770962209,Very Low
Kepler-1613 b,CONFIRMED,1.85,9.47096191254854,1.5184181,1926.0,0.0264,3261.65,False,False,0.38237043613554683,0.0,0.0,0.09559260903388671,Very Low
,FALSE POSITIVE,0.72,0.29657206203537156,0.96807117,1487.0,0.0174,1157.58,False,False,0.5583193401609138,0.0,0.612381744210881,0.18514967733748847,Very Low
,FALSE POSITIVE,0.72,0.29657206203537156,3.55661906,1518.0,0.0446,1254.47,False,False,0.5559078732131697,0.0,0.612381744210881,0.1846673839479397,Very Low
,CANDIDATE,13.25,1725.9646324486882,40.0691482,458.0,0.2125,10.42,False,False,0.06705756241051333,0.0,0.0,0.013411512482102667,Very Low
,CANDIDATE,1.12,1.5209210961543587,11.6933447,950.0,0.1067,192.95,False,False,0.7530846112972877,0.0,1.0,0.27061692225945755,Low
,FALSE POSITIVE,0.63,0.18095060228676552,0.56256804,5127.0,0.0166,164220.08,False,False,0.36415245952381364,0.0,0.3178549195251235,0.11097308224777756,Very Low
,FALSE POSITIVE,224.56,68372.80069657652,8.79991878,1979.0,0.1063,3624.62,False,False,0.00919354294972576,0.0,0.0,0.0018387085899451523,Very Low
,CANDIDATE,0.98,0.9279754353495195,4.02745396,1250.0,0.0494,577.46,False,False,0.7702643667321338,0.0,1.0,0.27405287334642675,Low
,CANDIDATE,0.59,0.14195557169771697,4.96061094,1272.0,0.0584,618.99,False,False,0.46016664494377496,0.0,0.20244446462214616,0.11632666474341254,Very Low
,FALSE POSITIVE,2.27,14.376610702222028,349.03703,231.0,0.9363,0.67,False,True,0.44797947051503856,0.0,0.0,0.08959589410300772,Very Low
,FALSE POSITIVE,1.83,9.26326284245809,177.8135,310.0,0.6181,2.17,False,False,0.534525614695953,0.9077375354868296,0.0,0.2884526300365566,Low
,CANDIDATE,1.03,1.1155723240058217,1.4733245,1576.0,0.0239,1453.8,False,False,0.7287696395807765,0.0,1.0,0.2657539279161553,Low
Kepler-1620 b,CONFIRMED,1.31,2.7158375826024193,101.952048,428.0,0.4322,7.92,False,False,0.7445468872894213,0.0,0.8806937362329301,0.31824078225729485,Low
,FALSE POSITIVE,0.53,0.09545984338762191,2.41795911,878.0,0.0288,140.54,False,False,0.4342011687931586,0.0,0.05000000000000004,0.09284023375863173,Very Low
,FALSE POSITIVE,2.4,16.106259692642716,183.854867,345.0,0.6522,3.36,False,False,0.4320942591257813,0.5221501963579799,0.0,0.19084889109675227,Very Low
,CANDIDATE,1.39,3.3818532715660754,5.93218209,1000.0,0.065,235.68,False,False,0.6044126538709016,0.0,0.7696911214056541,0.21324546534285882,Low
,CANDIDATE,2.41,16.243459540108827,96.384483,400.0,0.4268,6.03,False,False,0.42186810229951405,0.0,0.0,0.08437362045990282,Very Low
,CANDIDATE,0.92,0.7345391721452563,6.05552018,844.0,0.063,119.89,False,False,0.7901429955355309,0.0,1.0,0.2780285991071062,Low
Kepler-62 c,CONFIRMED,0.57,0.12495020298557231,12.4418003,576.0,0.0942,26.03,False,False,0.5117476851278263,0.0,0.14785442039863195,0.15011508434175136,Very Low
,CANDIDATE,1.7,7.9703898411626,54.333582,513.0,0.2731,16.37,False,False,0.523387046461236,0.0,0.0,0.10467740929224721,Very Low
,CANDIDATE,1.02,1.0760207231593046,4.11754421,1581.0,0.0527,1477.06,False,False,0.7338571868275321,0.0,1.0,0.26677143736550646,Low
,FALSE POSITIVE,1.37,3.205280921059518,293.60581,295.0,0.9057,1.79,False,False,0.7482779511402854,0.9902478635182347,0.7991198464900804,0.4435995445105137,Moderate
,FALSE POSITIVE,0.91,0.7054287436157585,2.78801663,2287.0,0.0465,6451.74,False,False,0.6374580249564706,0.0,1.0,0.24749160499129413,Low
Kepler-1614 b,CONFIRMED,1.4,3.47275169540782,3.94660745,981.0,0.0471,218.91,False,False,0.6020368503618475,0.0,0.7545413840986968,0.2636904202052664,Low
,FALSE POSITIVE,0.82,0.47985635836187335,4.99473798,917.0,0.0554,167.06,False,False,0.7014831965551658,0.0,0.9748204479523417,0.25727509306531415,Low
,CANDIDATE,6.13,633.6506245425925,122.749053,348.0,0.4945,3.48,False,False,0.1094266800107511,0.4867522559599717,0.0,0.11923578719414457,Very Low
,CANDIDATE,0.81,0.4585583118027356,4.37992345,1608.0,0.0575,1579.65,False,False,0.6190027502815912,0.0,0.9481978897534195,0.23758429682672855,Low
,FALSE POSITIVE,1.98,10.878293005167619,368.48518,283.0,1.0031,1.52,False,False,0.508756718861296,0.9950124791926823,0.0,0.30075383961079566,Low
,FALSE POSITIVE,2.66,19.866543058758044,169.894419,492.0,0.6421,13.85,False,False,0.37941159922555523,0.0,0.0,0.07588231984511105,Very Low
,FALSE POSITIVE,1.05,1.1978443991707928,26.190289,793.0,0.1847,93.35,False,False,0.8224167197212175,0.0,1.0,0.2844833439442435,Low
,FALSE POSITIVE,2.07,11.910864083844277,203.511886,442.0,0.7567,9.02,False,False,0.4652580714904866,0.0,0.0,0.09305161429809733,Very Low
,CANDIDATE,1.33,2.872440699354168,3.70858595,995.0,0.0445,231.84,False,False,0.6336209671648702,0.0,0.8545932167743053,0.22927537944589071,Low
,CANDIDATE,1.3,2.639917795300617,9.4527721,832.0,0.0859,113.38,False,False,0.6709490632815016,0.0,0.8933470341165639,0.241391456750288,Low
,CANDIDATE,1.08,1.329437409281771,4.3638313,976.0,0.0493,214.31,False,False,0.7728025742834171,0.0,1.0,0.2745605148566834,Low
Kepler-444 d,CONFIRMED,0.65,0.2031325028358864,6.18943952,783.0,0.0584,88.79,False,False,0.5659778298347651,0.0,0.378915628544858,0.19833180174041998,Very Low
,CANDIDATE,1.09,1.3755552614228304,6.83006228,882.0,0.0675,142.95,False,False,0.781802377302021,0.0,1.0,0.2763604754604042,Low
,CANDIDATE,22.42,3419.617580233549,17.1622587,674.0,0.1319,48.86,False,False,0.046003434106231096,0.0,0.0,0.00920068682124622,Very Low
,CANDIDATE,1.04,1.1561744170466812,5.19898615,1035.0,0.0578,271.21,False,False,0.7879337875077885,0.0,1.0,0.27758675750155776,Low
Kepler-1610 b,CONFIRMED,1.37,3.205280921059518,8.70179611,750.0,0.0777,74.58,False,False,0.6477847932701585,0.0,0.7991198464900804,0.2818141752910517,Low
,CANDIDATE,8.1,910.2941985789739,14.74426,784.0,0.1182,89.04,False,False,0.08175799124423513,0.0,0.0,0.016351598248847028,Very Low
,FALSE POSITIVE,1.24,2.216461720000726,0.933747395,2596.0,0.0195,10738.05,False,False,0.5550214393413383,0.0,0.9639230466665456,0.22667505346825312,Low
,FALSE POSITIVE,76.18,16770.442008865248,58.873429,679.0,0.3312,50.35,False,False,0.021957512884798965,0.0,0.0,0.0043915025769597936,Very Low
,FALSE POSITIVE,238.66,74005.63298040617,14.1166583,1205.0,0.1278,497.8,False,False,0.009833632932643553,0.0,0.0,0.001966726586528711,Very Low
,CANDIDATE,2.13,12.625778184546839,35.0175053,617.0,0.2026,34.32,False,False,0.4317858960863583,0.0,0.0,0.08635717921727167,Very Low
Kepler-1615 b,CONFIRMED,3.71,39.163954719467846,47.3128645,658.0,0.2788,44.26,False,False,0.2790088919593626,0.0,0.0,0.06975222298984066,Very Low
,FALSE POSITIVE,1.93,10.325252347255025,29.6990126,880.0,0.2008,141.6,False,False,0.435245069791882,0.0,0.0,0.0870490139583764,Very Low
Kepler-1618 b,CONFIRMED,1.06,1.2405997847581895,6.1082945,1267.0,0.0706,608.39,False,False,0.7452051021742396,0.0,1.0,0.33630127554355993,Low
,FALSE POSITIVE,1.26,2.351640965272471,119.72007,410.0,0.4844,6.67,False,False,0.7790439236161104,0.0,0.9413931724545881,0.26877596541777266,Low
,FALSE POSITIVE,0.86,0.5723270461344239,1.27839331,2853.0,0.0276,15656.19,False,False,0.577112250001998,0.0,1.0,0.2354224500003996,Low
Kepler-1972 b,CONFIRMED,0.68,0.24003964566677144,7.545922037,1084.0,0.0763,326.67,False,False,0.5596179759726229,0.0,0.4750495570834643,0.21116192755567537,Low
,FALSE POSITIVE,19.91,2930.514593353579,0.58675746,2157.0,0.0139,5080.59,False,False,0.03911679429932121,0.0,0.0,0.007823358859864243,Very Low
,CANDIDATE,0.96,0.8598121191340817,22.599501,734.0,0.1577,68.48,False,False,0.8393872436140537,0.0,1.0,0.2878774487228108,Low
,FALSE POSITIVE,4.45,417.84890139283544,373.74856,287.0,1.0842,1.59,False,False,0.13450061991458864,0.9998000199986667,0.0,0.2268601279826511,Low
,FALSE POSITIVE,3.63,37.46047493883147,20.8822079,661.0,0.1487,45.17,False,False,0.2836478837456724,0.0,0.0,0.05672957674913448,Very Low
Kepler-1967 b,CONFIRMED,2.59,18.8146127050426,7.28171395,1086.0,0.0735,329.68,False,False,0.336086219141595,0.0,0.0,0.08402155478539874,Very Low
,FALSE POSITIVE,1.18,1.8448600526014403,8.0386699,926.0,0.0801,173.92,False,False,0.7221548173683001,0.0,1.0,0.26443096347366,Low
Kepler-1610 c,CONFIRMED,2.09,12.146808587681088,44.9851885,433.0,0.2323,8.34,False,False,0.4634320913388475,0.0,0.0,0.11585802283471187,Very Low
,FALSE POSITIVE,1.62,7.22394438519506,6.67410577,1022.0,0.0687,257.38,False,False,0.4785925446106408,0.0,0.0,0.09571850892212817,Very Low
,FALSE POSITIVE,1.67,7.686088226425626,374.92478,171.0,0.8955,0.2,False,False,0.5346571327063055,0.0,0.0,0.10693142654126112,Very Low
,CANDIDATE,1.54,6.514874209213734,5.89089509,985.0,0.065,223.02,False,False,0.49907441081746867,0.0,0.15,0.11781488216349374,Very Low
,CANDIDATE,1.44,3.8542618892886518,4.13029832,995.0,0.048,231.52,False,False,0.5823792645730488,0.0,0.5909563517852248,0.18739061512883673,Very Low
,FALSE POSITIVE,0.9,0.6771693376126355,4.60690612,950.0,0.0511,192.38,False,False,0.7583101326205444,0.0,1.0,0.27166202652410887,Low
,FALSE POSITIVE,0.93,0.764516582279732,1.50178705,1617.0,0.0261,1619.24,False,False,0.7000351715120016,0.0,1.0,0.2600070343024003,Low
,FALSE POSITIVE,0.5,0.07694652583405726,0.499664962,2056.0,0.0122,4230.98,False,False,0.338904169524474,0.0,0.0,0.0677808339048948,Very Low
,FALSE POSITIVE,32.01,5432.786356076815,17.4453935,770.0,0.1367,83.11,False,False,0.036272116168153776,0.0,0.0,0.007254423233630756,Very Low
,CANDIDATE,1.98,10.878293005167619,201.325036,410.0,0.735,6.71,False,False,0.4859670705928493,0.0,0.0,0.09719341411856987,Very Low
,CANDIDATE,1.43,3.756153557657528,5.59346375,1008.0,0.0617,243.63,False,False,0.5853381723972324,0.0,0.632307740390412,0.19294456332629595,Very Low
,CANDIDATE,1.23,2.1510421093269,3.44928111,966.0,0.0426,206.55,False,False,0.688855960455621,0.0,0.9748263151121834,0.2547503499045862,Low
,FALSE POSITIVE,0.93,0.764516582279732,1.4725859,1662.0,0.026,1801.98,False,False,0.6959610790036829,0.0,1.0,0.2591922158007366,Low
,FALSE POSITIVE,1.1,1.4228297427836396,2.97607935,1144.0,0.0396,404.28,False,False,0.7375471128873017,0.0,1.0,0.2675094225774603,Low
,CANDIDATE,1.97,10.766507952737893,37.9043889,693.0,0.2241,54.36,False,False,0.4479662642167872,0.0,0.0,0.08959325284335745,Very Low
,FALSE POSITIVE,1.08,1.329437409281771,1.44438449,1980.0,0.0268,3622.28,False,False,0.6677202787614422,0.0,1.0,0.25354405575228844,Low
,CANDIDATE,0.77,0.3802031258767662,6.88297756,1141.0,0.0726,400.53,False,False,0.6319379706011327,0.0,0.8002539073459577,0.2224180630017415,Low
,CANDIDATE,1.36,3.1195644386133887,8.7963166,882.0,0.0836,142.92,False,False,0.6335438424281563,0.0,0.8134059268977685,0.2243174797133635,Low
,CANDIDATE,1.08,1.329437409281771,2.049602348,1203.0,0.0301,494.57,False,False,0.7415422796166015,0.0,1.0,0.2683084559233203,Low
,CANDIDATE,1.44,3.8542618892886518,53.285584,537.0,0.2582,19.63,False,False,0.6503528992000864,0.0,0.5909563517852248,0.20098534205424423,Low
,CANDIDATE,0.61,0.16059069940213563,5.8943338,1092.0,0.0657,335.9,False,False,0.49360226551581754,0.0,0.25907170758600284,0.12980905801348386,Very Low
,CANDIDATE,1.5,6.174331351857105,8.119343,794.0,0.0753,94.08,False,False,0.5291412292531227,0.0,0.25,0.13582824585062456,Very Low
Kepler-444 e,CONFIRMED,0.62,0.17054902899823485,7.74347801,727.0,0.0678,65.88,False,False,0.543247156447686,0.0,0.2881862862477935,0.17903973204909052,Very Low
,CANDIDATE,1.05,1.1978443991707928,18.0071438,799.0,0.1356,96.25,False,False,0.8212794733232102,0.0,1.0,0.284255894664642,Low
Kepler-1961 b,CONFIRMED,1.11,1.471278950229015,5.60473115,866.0,0.0588,132.98,False,False,0.7724149964506049,0.0,1.0,0.3431037491126512,Low
,FALSE POSITIVE,10.38,1256.631117963551,132.778041,357.0,0.5104,3.83,False,False,0.0803051137975519,0.38589112843021894,0.0,0.09323924844555417,Very Low
,CANDIDATE,1.02,1.0760207231593046,2.49915311,983.0,0.0321,220.65,False,False,0.8081230410016521,0.0,1.0,0.2816246082003304,Low
,FALSE POSITIVE,1.53,6.42886465860261,184.568,282.0,0.5911,1.5,False,False,0.6095976823785065,0.9928258579038134,0.175,0.341484708056464,Low
,CANDIDATE,1.83,9.26326284245809,105.997107,373.0,0.4274,4.59,False,False,0.5213068753623353,0.23574607655586352,0.0,0.1514105903836398,Very Low
,FALSE POSITIVE,1.05,1.1978443991707928,2.48882685,1477.0,0.038,1124.85,False,False,0.7275488808516045,0.0,1.0,0.2655097761703209,Low
,FALSE POSITIVE,1.08,1.329437409281771,367.19796,253.0,0.9925,0.96,True,True,0.9249920936937569,0.0,1.0,0.5849984187387514,Moderate
,CANDIDATE,1.23,2.1510421093269,6.30432354,1510.0,0.0709,1229.72,False,False,0.6295139852984818,0.0,0.9748263151121834,0.24288195487315836,Low
,FALSE POSITIVE,1.76,8.554794991533585,17.6604653,690.0,0.1342,53.57,False,False,0.48591927055270245,0.0,0.0,0.0971838541105405,Very Low
,CANDIDATE,1.2,1.9632274165996795,3.38419892,1074.0,0.0423,313.79,False,False,0.6907922503323929,0.0,1.0,0.2581584500664786,Low
,FALSE POSITIVE,0.55,0.10948180556056637,1.69999106,934.0,0.0227,180.38,False,False,0.4492539499888262,0.0,0.09518559028404136,0.1012730608318502,Very Low
,CANDIDATE,0.77,0.3802031258767662,1.19260017,1726.0,0.0207,2107.84,False,False,0.5799861753830194,0.0,0.8002539073459577,0.2120277039581188,Low
,FALSE POSITIVE,0.75,0.34492658969967743,4.2059745,1263.0,0.0504,601.3,False,False,0.6027160775712521,0.0,0.7228249037912634,0.20728220396920205,Low
,CANDIDATE,3.61,37.0406377904236,216.456055,320.0,0.6985,2.48,False,False,0.318434218897468,0.8148102621687294,0.0,0.2266488962132395,Low
,FALSE POSITIVE,0.54,0.10229558995806194,0.566803216,2642.0,0.0138,11526.75,False,False,0.35295613401387427,0.0,0.06953615411424414,0.07893556529648416,Very Low
,FALSE POSITIVE,1.86,9.57569203805179,365.13981,228.0,0.9615,0.64,False,True,0.517106343536151,0.0,0.0,0.10342126870723022,Very Low
,FALSE POSITIVE,1.79,8.854905838865063,37.809539,483.0,0.2139,12.89,False,False,0.5095611440701638,0.0,0.0,0.10191222881403278,Very Low
,FALSE POSITIVE,2.29,14.636193689543067,381.18654,193.0,0.9537,0.33,False,False,0.4336763349748182,0.0,0.0,0.08673526699496364,Very Low
,CANDIDATE,0.97,0.8934194784503181,12.003678,503.0,0.0856,15.12,False,False,0.9022976015926355,0.0,1.0,0.30045952031852713,Low
Kepler-1611 b,CONFIRMED,1.31,2.7158375826024193,5.17624997,1243.0,0.0586,565.42,False,False,0.6157104296004655,0.0,0.8806937362329301,0.2860316678350559,Low
,FALSE POSITIVE,2.12,12.505150431001542,370.62071,295.0,1.0537,1.78,False,False,0.48363155774796734,0.9902478635182347,0.0,0.2947758842532404,Low
,FALSE POSITIVE,0.98,0.9279754353495195,0.589458602,1848.0,0.0124,2736.51,False,False,0.7095427701171904,0.0,1.0,0.2619085540234381,Low
Kepler-1612 b,CONFIRMED,0.94,0.7953770549909761,3.91794676,1030.0,0.0482,266.81,False,False,0.7743696074763685,0.0,1.0,0.3435924018690921,Low
,CANDIDATE,0.73,0.3121005848130636,6.0059966,1130.0,0.0658,385.87,False,False,0.5992482632956474,0.0,0.6484590643496627,0.197664740381089,Very Low
,CANDIDATE,0.35,0.02056135654729181,4.22426989,1069.0,0.0494,309.32,False,False,0.24253782471111146,0.0,0.0,0.048507564942222296,Very Low
,CANDIDATE,2.05,11.67727856917327,330.906041,225.0,0.883,0.6,False,True,0.48113985002645565,0.0,0.0,0.09622797000529114,Very Low
,CANDIDATE,1.06,1.2405997847581895,56.3479517,586.0,0.2841,27.97,False,False,0.8606579007549803,0.0,1.0,0.29213158015099605,Low
,FALSE POSITIVE,0.82,0.47985635836187335,0.614701901,1656.0,0.0126,1779.79,False,False,0.6224292149126965,0.0,0.9748204479523417,0.24146429673682032,Low
,FALSE POSITIVE,0.79,0.4180423089365575,0.934181579,3268.0,0.0228,26937.31,False,False,0.5161933685350609,0.0,0.8808862195040301,0.2089450200474958,Low
,CANDIDATE,1.07,1.284458205343201,19.9778599,773.0,0.1547,84.29,False,False,0.8136388594710999,0.0,1.0,0.28272777189422,Low
,FALSE POSITIVE,1.2,1.9632274165996795,379.65261,330.0,0.9747,2.8,False,False,0.8416753628836989,0.7027177228683976,1.0,0.4288786171504193,Moderate
,CANDIDATE,1.15,1.6771890151703222,17.543847,658.0,0.126,44.42,False,False,0.7868523893592473,0.0,1.0,0.2773704778718495,Low
,CANDIDATE,1.39,3.3818532715660754,3.8183717,1683.0,0.0528,1894.37,False,False,0.5434265562359609,0.0,0.7696911214056541,0.20104824581587066,Low
,FALSE POSITIVE,0.87,0.5973395008207247,1.215181097,2230.0,0.0241,5844.41,False,False,0.6163068299562505,0.0,1.0,0.24326136599125012,Low
,FALSE POSITIVE,1.47,4.159816168055133,21.5324915,876.0,0.1622,139.32,False,False,0.5833566677092492,0.0,0.4650306386574779,0.1724750101807472,Very Low
,FALSE POSITIVE,1.06,1.2405997847581895,3.74779583,1324.0,0.0496,725.94,False,False,0.7385283285446176,0.0,1.0,0.2677056657089235,Low
,CANDIDATE,3.69,38.73446404120138,9.07829171,984.0,0.0838,221.32,False,False,0.2602145785158411,0.0,0.0,0.05204291570316823,Very Low
,FALSE POSITIVE,16.07,2218.0528511026932,0.91842238,1525.0,0.0173,1280.4,False,False,0.04789769562075665,0.0,0.0,0.009579539124151331,Very Low
,FALSE POSITIVE,1.48,4.265484291918566,373.43233,290.0,0.9997,1.66,False,False,0.6897257582577779,0.9992003199146837,0.42241928468023904,0.3884755297961211,Low
Kepler-444 f,CONFIRMED,0.95,0.8271367927492563,9.74048508,673.0,0.079,48.52,False,False,0.8452581840842113,0.0,1.0,0.36131454602105284,Low
,FALSE POSITIVE,2.2,13.486710432075638,397.73781,264.0,1.0889,1.16,False,True,0.46681835397968247,0.0,0.0,0.0933636707959365,Very Low
,FALSE POSITIVE,1.65,7.499477566767835,5.35745121,1457.0,0.0639,1065.83,False,False,0.4398621785174813,0.0,0.0,0.08797243570349626,Very Low
,FALSE POSITIVE,0.5,0.07694652583405726,2.16132662,687.0,0.025,52.58,False,False,0.4220026322490431,0.0,0.0,0.08440052644980862,Very Low
,CANDIDATE,1.4,3.47275169540782,6.41097179,886.0,0.0669,146.16,False,False,0.6138629983289678,0.0,0.7545413840986968,0.21331756575763716,Low
Kepler-1616 b,CONFIRMED,1.21,2.024444476949757,6.76289308,1337.0,0.0761,754.37,False,False,0.6558152170743968,0.0,0.9959259205083739,0.3133426923448553,Low
,CANDIDATE,2.83,22.54281217960266,75.2116373,516.0,0.3708,16.78,False,False,0.3591015024541013,0.0,0.0,0.07182030049082026,Very Low
,CANDIDATE,1.12,1.5209210961543587,6.36283414,956.0,0.0666,197.84,False,False,0.7521749040465251,0.0,1.0,0.270434980809305,Low
,CANDIDATE,0.93,0.764516582279732,7.53737498,1210.0,0.0802,506.84,False,False,0.7433881813765764,0.0,1.0,0.2686776362753153,Low
,FALSE POSITIVE,1.73,8.259957534104098,1.09844642,2921.0,0.0224,17139.77,False,False,0.36543736140459515,0.0,0.0,0.07308747228091904,Very Low
,FALSE POSITIVE,1.22,2.0870428867505373,25.94947,508.0,0.1613,15.74,False,False,0.7778038764414276,0.0,0.9854928522082438,0.2738199175532748,Low
,CANDIDATE,0.54,0.10229558995806194,7.57600886,778.0,0.0714,86.87,False,False,0.4544627978187172,0.0,0.06953615411424414,0.09923689805745273,Very Low
,FALSE POSITIVE,1.9,10.000486089893018,1.8789138,3330.0,0.0379,29112.69,False,False,0.33179557221434985,0.0,0.0,0.06635911444286997,Very Low
Kepler-1965 b,CONFIRMED,1.25,2.2833214058169466,41.8681996,492.0,0.2301,13.89,False,False,0.7636466496398538,0.0,0.9527797656971755,0.33382862726453977,Low
,FALSE POSITIVE,0.57,0.12495020298557231,0.514771509,2113.0,0.0124,4749.21,False,False,0.39635677167789635,0.0,0.14785442039863195,0.0970138847834151,Very Low
Kepler-1966 b,CONFIRMED,1.01,1.0375023354504094,8.61742738,733.0,0.0763,68.28,False,False,0.8601198277432685,0.0,1.0,0.3650299569358171,Low
,FALSE POSITIVE,1.5,6.174331351857105,35.945188,789.0,0.236,91.51,False,False,0.5297543008747565,0.0,0.25,0.1359508601749513,Very Low
,FALSE POSITIVE,1.68,7.780270541654074,5.00749378,1499.0,0.0534,1192.26,False,False,0.4318070005734913,0.0,0.0,0.08636140011469827,Very Low
Kepler-1606 b,CONFIRMED,2.33,15.162466105761697,196.436796,292.0,0.6446,1.72,False,False,0.4515398809536062,0.9968051145430329,0.0,0.36208624887415974,Low
,CANDIDATE,1.32,2.7933383601863113,8.8303681,676.0,0.0767,49.36,False,False,0.6858539731187491,0.0,0.8677769399689481,0.2413040274200236,Low
,CANDIDATE,1.23,2.1510421093269,12.85755895,860.0,0.1045,129.15,False,False,0.704234557754036,0.0,0.9748263151121834,0.2578260693642692,Low
,FALSE POSITIVE,0.52,0.08896360464995855,0.566810643,1976.0,0.0126,3605.07,False,False,0.35918355334721674,0.0,0.03333333333333336,0.07583671066944336,Very Low
,CANDIDATE,1.08,1.329437409281771,33.502923,645.0,0.1984,40.79,False,False,0.8337482159768974,0.0,1.0,0.2867496431953795,Low
,CANDIDATE,5.97,612.2346155848952,148.568877,555.0,0.6365,22.49,False,False,0.10354136779512305,0.0,0.0,0.02070827355902461,Very Low
,CANDIDATE,1.69,7.875037700282099,9.3335486,1082.0,0.0888,323.68,False,False,0.45955960972697807,0.0,0.0,0.09191192194539562,Very Low
,FALSE POSITIVE,1.92,10.216408993497879,262.477098,178.0,0.6821,0.24,False,False,0.48739307536936954,0.0,0.0,0.09747861507387391,Very Low
,FALSE POSITIVE,1.06,1.2405997847581895,2.21030572,1572.0,0.0347,1440.34,False,False,0.7125743445293358,0.0,1.0,0.26251486890586717,Low
,CANDIDATE,1.75,8.455930084648667,9.54060855,735.0,0.083,69.25,False,False,0.48241912781443513,0.0,0.0,0.09648382556288704,Very Low
,FALSE POSITIVE,1.23,2.1510421093269,5.99321872,952.0,0.0638,194.41,False,False,0.6907921336232362,0.0,0.9748263151121834,0.25513758453810925,Low
,CANDIDATE,0.89,0.6497451173508033,1.80926734,1444.0,0.0289,1028.71,False,False,0.6905120365217658,0.0,1.0,0.25810240730435313,Low
,FALSE POSITIVE,1.04,1.1561744170466812,0.70544189,1960.0,0.0155,3481.65,False,False,0.6901295258499628,0.0,1.0,0.2580259051699926,Low
,FALSE POSITIVE,1.21,2.024444476949757,0.981399749,1820.0,0.0192,2602.14,False,False,0.6145074878786696,0.0,0.9959259205083739,0.24241260803673878,Low
